key,value
corporations.standalone_brands,ALAMSEMESTA
corporations.standalone_brands,ANDALANKU
corporations.standalone_brands,ANGKASARAYA
corporations.standalone_brands,ARTHAMULIA
corporations.standalone_brands,BAHARIJAYA
corporations.standalone_brands,BAHARINUSA
corporations.standalone_brands,BERKAHJAYA
corporations.standalone_brands,BHINNEKA
corporations.standalone_brands,BIMASAKTI
corporations.standalone_brands,BINTANGMAS
corporations.standalone_brands,BINTANGTERANG
corporations.standalone_brands,BUANAEXPRESS
corporations.standalone_brands,BUANARAYA
corporations.standalone_brands,BUKAKIOS
corporations.standalone_brands,BUMIPUTERA
corporations.standalone_brands,CAHAYAKU
corporations.standalone_brands,CAHAYANUSA
corporations.standalone_brands,CIPTAKARYA
corporations.standalone_brands,CIPTAKARSA
corporations.standalone_brands,CITRAGEMILANG
corporations.standalone_brands,CITRAMAS
corporations.standalone_brands,DIRGANTARA
corporations.standalone_brands,DIRGANTARAJAYA
corporations.standalone_brands,DIRGANTARAMAS
corporations.standalone_brands,DWIPANTARA
corporations.standalone_brands,EKAJAYA
corporations.standalone_brands,EKSPRESINDO
corporations.standalone_brands,GARMENINDO
corporations.standalone_brands,GARUDABAKTI
corporations.standalone_brands,GARUDAMAS
corporations.standalone_brands,GARUDAMERAH
corporations.standalone_brands,GEMILANGKU
corporations.standalone_brands,GOMOTOR
corporations.standalone_brands,GRAHARAYA
corporations.standalone_brands,INDOARTHA
corporations.standalone_brands,INDONUSA
corporations.standalone_brands,INDOJAYA
corporations.standalone_brands,JAYAMAKMUR
corporations.standalone_brands,KARYABAKTI
corporations.standalone_brands,KARYABANGSA
corporations.standalone_brands,KARYAMANDIRI
corporations.standalone_brands,KARYANUSA
corporations.standalone_brands,KARYATAMA
corporations.standalone_brands,KINARYA
corporations.standalone_brands,LOGISTIKKU
corporations.standalone_brands,MAJUINDO
corporations.standalone_brands,MAJUJAYA
corporations.standalone_brands,MAKMURABADI
corporations.standalone_brands,MAKMURJAYA
corporations.standalone_brands,MAKMURNUSA
corporations.standalone_brands,MANDIRIKU
corporations.standalone_brands,MANDIRIMAS
corporations.standalone_brands,MANDIRITAMA
corporations.standalone_brands,MEGAKARYA
corporations.standalone_brands,MEGANUSA
corporations.standalone_brands,MERAHPUTIH
corporations.standalone_brands,MITRAKU
corporations.standalone_brands,NUSABAKTI
corporations.standalone_brands,NUSAEXPRESS
corporations.standalone_brands,NUSANTARAJAYA
corporations.standalone_brands,NUSANTARAKU
corporations.standalone_brands,NUSANTARAMAS
corporations.standalone_brands,PANCAJAYA
corporations.standalone_brands,PANGANINDO
corporations.standalone_brands,PELANGINUSA
corporations.standalone_brands,PELITAHATI
corporations.standalone_brands,PELITAKU
corporations.standalone_brands,PRIMADONA
corporations.standalone_brands,PURNAMAMAS
corporations.standalone_brands,RAJAWALI
corporations.standalone_brands,RAWALOET
corporations.standalone_brands,SAMUDRAKU
corporations.standalone_brands,SATRIAJAYA
corporations.standalone_brands,SEJAHTERA
corporations.standalone_brands,SENTOSARAYA
corporations.standalone_brands,SINARABADI
corporations.standalone_brands,SINARJAYA
corporations.standalone_brands,SUKSESMAKMUR
corporations.standalone_brands,SURYABAKTI
corporations.standalone_brands,SURYAMAS
corporations.standalone_brands,TARUNAJAYA
corporations.standalone_brands,TOKOMADIA
corporations.standalone_brands,TRAVELINDO
corporations.standalone_brands,UTAMAKU
corporations.standalone_brands,WIRAKARYA
corporations.agencies,Agensi Abadi
corporations.agencies,Agensi Angkasa
corporations.agencies,Agensi Bayangkara
corporations.agencies,Agensi Berlian
corporations.agencies,Agensi Bima
corporations.agencies,Agensi Bintang
corporations.agencies,Agensi Cemerlang
corporations.agencies,Agensi Cendana
corporations.agencies,Agensi Cendekia
corporations.agencies,Agensi Cipta
corporations.agencies,Agensi Citra
corporations.agencies,Agensi Dharma
corporations.agencies,Agensi Dinamika
corporations.agencies,Agensi Dirgantara
corporations.agencies,Agensi Duta
corporations.agencies,Agensi Estetika
corporations.agencies,Agensi Fajar
corporations.agencies,Agensi Fenomena
corporations.agencies,Agensi Garda
corporations.agencies,Agensi Gemah
corporations.agencies,Agensi Gemerlap
corporations.agencies,Agensi Gemilang
corporations.agencies,Agensi Harapan
corporations.agencies,Agensi Harmoni
corporations.agencies,Agensi Inovasi
corporations.agencies,Agensi Inspirasi
corporations.agencies,Agensi Juara
corporations.agencies,Agensi Karisma
corporations.agencies,Agensi Karya
corporations.agencies,Agensi Kencana
corporations.agencies,Agensi Kharisma
corporations.agencies,Agensi Krida
corporations.agencies,Agensi Laju
corporations.agencies,Agensi Lazuardi
corporations.agencies,Agensi Mahakarya
corporations.agencies,Agensi Makarti
corporations.agencies,Agensi Makmur
corporations.agencies,Agensi Mandiri
corporations.agencies,Agensi Manggala
corporations.agencies,Agensi Megah
corporations.agencies,Agensi Mitra
corporations.agencies,Agensi Nusantara
corporations.agencies,Agensi Pelangi
corporations.agencies,Agensi Pelita
corporations.agencies,Agensi Perkasa
corporations.agencies,Agensi Permata
corporations.agencies,Agensi Pesona
corporations.agencies,Agensi Prima
corporations.agencies,Agensi Puspa
corporations.agencies,Agensi Rimba
corporations.agencies,Agensi Sari
corporations.agencies,Agensi Satya
corporations.agencies,Agensi Sinar
corporations.agencies,Agensi Surya
corporations.agencies,Agensi Taruna
corporations.agencies,Agensi Utama
corporations.agencies,Agensi Wahana
corporations.agencies,Agensi Wana
corporations.agencies,Agensi Warna
corporations.agencies,Agensi Wira
corporations.production_houses,Angkasa Pictures
corporations.production_houses,Bayangkara Sinema
corporations.production_houses,Bima Sinema
corporations.production_houses,Bintang Sinema
corporations.production_houses,Cahaya Pictures
corporations.production_houses,Cendekia Pictures
corporations.production_houses,Cipta Karya Films
corporations.production_houses,Cipta Kreasi Films
corporations.production_houses,Cipta Visual
corporations.production_houses,Citra Cinema
corporations.production_houses,Dharma Films
corporations.production_houses,Dinamika Visual
corporations.production_houses,Dirgantara Motion
corporations.production_houses,Dwipa Films
corporations.production_houses,Era Motion
corporations.production_houses,Estetika Layar
corporations.production_houses,Estetika Motion
corporations.production_houses,Fajar Motion
corporations.production_houses,Fenomena Pictures
corporations.production_houses,Garda Studio
corporations.production_houses,Gema Studios
corporations.production_houses,Gemah Cinema
corporations.production_houses,Gemerlap Studio
corporations.production_houses,Gemilang Pictures
corporations.production_houses,Graha Layar
corporations.production_houses,Harapan Visual
corporations.production_houses,Harmoni Layar
corporations.production_houses,Indah Production
corporations.production_houses,Inovasi Visual
corporations.production_houses,Inspirasi Cinema
corporations.production_houses,Juara Production
corporations.production_houses,Karisma Films
corporations.production_houses,Karsa Sinema
corporations.production_houses,Kencana Pictures
corporations.production_houses,Kharisma Layar
corporations.production_houses,Krida Sinema
corporations.production_houses,Laju Sinema
corporations.production_houses,Lazuardi Visual
corporations.production_houses,Lintas Media
corporations.production_houses,Mahakarya Sinema
corporations.production_houses,Makarti Films
corporations.production_houses,Manggala Motion
corporations.production_houses,Mega Visual
corporations.production_houses,Megah Motion
corporations.production_houses,Nada Frame
corporations.production_houses,Nusa Films
corporations.production_houses,Pelangi Studio
corporations.production_houses,Pelita Layar
corporations.production_houses,Pesona Pictures
corporations.production_houses,Puspa Studio
corporations.production_houses,Raya Cinema
corporations.production_houses,Rimba Cinema
corporations.production_houses,Sari Visual
corporations.production_houses,Satya Pictures
corporations.production_houses,Surya Motion
corporations.production_houses,Taruna Layar
corporations.production_houses,Wana Sinema
corporations.production_houses,Warna Motion
corporations.production_houses,Wira Studio
media.titles,Air Mata Kehidupan
media.titles,Aku Anak Indonesia
media.titles,Aku Anak Nusantara
media.titles,Anak Betawi Asli
media.titles,Anak Langit Kembali
media.titles,Anak Langit Semesta
media.titles,Badai Akan Berlalu
media.titles,Batas Waktu Terakhir
media.titles,Bayang Menari
media.titles,Bayang Menari Di Senja
media.titles,Bidadari Tak Bersayap
media.titles,Bintang Di Langit
media.titles,Bintang Jatuh Di Halaman
media.titles,Bintang Jatuh Di Taman
media.titles,Cahaya Cinta
media.titles,Cahaya Di Ufuk
media.titles,Cahaya Di Ufuk Timur
media.titles,Cahaya Hati
media.titles,Cinta Bersemi Di Putih Abu-Abu
media.titles,Cinta Bersemi Di Sekolah
media.titles,Cinta Dan Rahasia
media.titles,Cinta Dan Rahasia Kita
media.titles,Dendam Berdarah
media.titles,Dendam Nyi Pelet
media.titles,Dendam Sang Penguasa
media.titles,Derita Tiada Akhir
media.titles,Detik Terakhir
media.titles,Detik Terakhir Bersamamu
media.titles,Embun Di Pucuk Daun
media.titles,Embun Pagi Di Desa
media.titles,Embun Pagi Hari
media.titles,Entong Anak Jakarta
media.titles,Fajar Harapan
media.titles,Fajar Menyingsing
media.titles,Fajar Menyingsing Kembali
media.titles,Fitri Bidadari Cantik
media.titles,Garis Tangan
media.titles,Gelora Asmara
media.titles,Gelora Asmara Pemuda
media.titles,Gelora Cinta
media.titles,Genta Buana Reborn
media.titles,Genta Kerajaan
media.titles,Genta Kerajaan Lama
media.titles,Genta Nusantara
media.titles,Harapan Nyata
media.titles,Harapan Nyata Untukmu
media.titles,Hati Yang Damai
media.titles,Hati Yang Terluka
media.titles,Hati Yang Terluka Parah
media.titles,Hati Yang Terpilih
media.titles,Hidayah Ilahi
media.titles,Hidayah Ilahi Datang
media.titles,Ikatan Janji Suci
media.titles,Ikatan Janji Suci Kita
media.titles,Ikatan Suci
media.titles,Ikatan Suci Kasih
media.titles,Ikatan Suci Pernikahan
media.titles,Impian Sang Gadis
media.titles,Impian Setinggi Bintang
media.titles,Impian Setinggi Bintang Di Langit
media.titles,Janji Di Atas Ingkar
media.titles,Janji Setia
media.titles,Janji Suci Kita
media.titles,Janji Suci Kita Berdua
media.titles,Jejak Petualang
media.titles,Jejak Petualang Sakti
media.titles,Jodoh Pilihan Ayah
media.titles,Jodoh Pilihan Ayahanda
media.titles,Jodoh Wasiat Bapak
media.titles,Jodoh Wasiat Bapakku
media.titles,Kabut Malam
media.titles,Kabut Malam Yang Kelam
media.titles,Karma Masa Lalu
media.titles,Kasih Ibu
media.titles,Kasih Tak Sampai
media.titles,Kasih Tak Sampai Ke Tujuan
media.titles,Keluarga Bahagia
media.titles,Keluarga Bahagia Kita
media.titles,Keluarga Bahagia Selalu
media.titles,Keluarga Cemara Kita
media.titles,Kemelut Cinta
media.titles,Kemelut Cinta Segitiga
media.titles,Kidung Rindu
media.titles,Kidung Rindu Dendam
media.titles,Kisah Dua Hati
media.titles,Kisah Dua Hati Bersatu
media.titles,Kisah Pendekar Sakti
media.titles,Kisah Pendekar Sakti Mandraguna
media.titles,Laskar Pelangi Nusantara
media.titles,Laskar Pelangi Nusantara Baru
media.titles,Lembayung Malam
media.titles,Lembayung Senja
media.titles,Lembayung Senja Di Desa
media.titles,Lorong Kenangan
media.titles,Lorong Waktu
media.titles,Luka Hati Ini
media.titles,Luka Masa Lalu
media.titles,Malam Kelabu
media.titles,Matahari Terbit
media.titles,Melati Putih
media.titles,Memori Indah
media.titles,Menembus Awan
media.titles,Menembus Batas
media.titles,Menjemput Impian
media.titles,Mentari Pagi
media.titles,Meraih Bintang
media.titles,Misteri Dua Dunia
media.titles,Misteri Gunung
media.titles,Misteri Ilahi
media.titles,Mutiara Hitam
media.titles,Nada Cinta
media.titles,Nafas Terakhir
media.titles,Noktah Merah Perkawinan
media.titles,Ojek Pangkalan
media.titles,Pelangi Di Matamu
media.titles,Pelangi Kasih
media.titles,Pemuda Harapan Bangsa
media.titles,Pena Sang Guru
media.titles,Pencari Berkah Ilahi
media.titles,Pencari Kebenaran
media.titles,Penjual Nasi Naik Haji
media.titles,Percik Pesona
media.titles,Petunjuk Ilahi
media.titles,Pintu Berkah
media.titles,Pintu Hidayah
media.titles,Qonaah Membawa Berkah
media.titles,Raden Pamanah Rasa
media.titles,Rahasia Hati
media.titles,Rahasia Ilahi
media.titles,Rindu Menanti
media.titles,Rindu Yang Pulang
media.titles,Roda Kehidupan
media.titles,Sang Pemimpi
media.titles,Senandung Rindu
media.titles,Senja Di Batas Kota
media.titles,Si Dul Anak Menteng
media.titles,Sinar Kesucian
media.titles,Takdir Cinta
media.titles,Titik Merah Cinta
media.titles,Titian Kasih
media.titles,Titian Takdir
media.titles,Tukang Jamu Naik Haji
media.titles,Untaian Kasih
media.titles,Untaian Mutiara Kasih
media.titles,Warung Kopi Desa
media.titles,Yang Muda Yang Bercinta
media.titles,Yang Muda Yang Berkarya
media.titles,Zaman Edan
media.titles,Zaman Perubahan
